CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,logMstar,z_use,mu_obs,mu_lcdm_67p4,mu_resid_67p4,mu_resid_centered,H0_proxy_centered,logMstar_proxy,Reff_kpc,stellar_age_Gyr,sigma_v_km_s,sSFR,logsSFR,metallicity,morphology,Reff_kpc_was_missing,stellar_age_Gyr_was_missing,sigma_v_km_s_was_missing,logsSFR_was_missing,metallicity_was_missing,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,F_fill,G_absorb,G_sat,G_overflow,well_regime
SN2016coj,150,0.0057,0.00084,0.00489,6e-05,0.00452,6e-05,12.6455,0.482914,31.8985,0.483668,-9.0,0,0,-0.006916,0.034309,-1.47692,0.085215,12.8717,0.0394491,0.12744,0.00463056,-0.000107973,-4.15095e-05,-0.000136764,182.028,65.1772,-999,-999,-9.0,-242.803,250,0.016304,11.036,0.0,57548.1,0.1118,11,29.9128,0.00163532,0.0772,0.3209,-0.0227,0.002,1.0,0.006,SN2016COJ,11.036,0.0057,31.8985,32.02973043957582,-0.1312304395758232,0.0489163223142039,65.89866735051683,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,8.722678367396083,1.0,2.953418321826881,2.953418321826881,0.47032496474166613,2.568189845066853,0.0013552554116721405,0.9986447445883279,0.6097931390473318,overflowing
2007sr,57,0.00571,0.00084,0.0066,2e-05,0.00542,2e-05,12.4269,0.374942,31.6799,0.375913,31.6025,1,0,0.017138,0.027385,0.10543,0.051014,12.4637,0.0433819,0.18557,0.00741456,-0.000359835,9.80451e-05,-0.000164935,180.47,-18.9728,-999,-999,-9.0,265.999,250,0.0404781,10.682,-9.0,54448.9,0.2466,31,95.9136,1.48359e-08,0.0574,0.3204,-0.053,0.002,1.0,0.008,2007SR,10.682,0.00571,31.6799,32.03355338991449,-0.3536533899144878,-0.1735066280244605,73.00644850728239,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.8605560212685326,1.0,1.964829928545821,1.964829928545821,0.2933249647416665,1.708547763952888,0.0229884570995581,0.9770115429004419,0.40517412429645006,overflowing
2007sr,64,0.00571,0.00084,0.0066,2e-05,0.00542,2e-05,12.3762,0.38481,31.6292,0.385756,31.6025,1,0,0.046871,0.026685,0.056985,0.042095,12.4987,0.0411252,0.17969,0.00680642,-0.000171077,2.80289e-05,-0.000142504,180.47,-18.9728,-999,-999,-9.0,265.999,250,0.0404781,10.682,2.755,54449.2,0.1643,63,69.474,0.2686,0.0576,0.3204,-0.0665,0.003,1.0,0.011,2007SR,10.682,0.00571,31.6292,32.03355338991449,-0.4043533899144869,-0.2242066280244596,74.73107371818864,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.8605560212685326,1.0,1.964829928545821,1.964829928545821,0.2933249647416665,1.708547763952888,0.0229884570995581,0.9770115429004419,0.40517412429645006,overflowing
2007gi,50,0.00587,0.00084,0.00505,2e-05,0.00462,2e-05,12.4873,0.490624,31.7403,0.491367,-9.0,0,0,0.021825,0.027089,-1.37417,0.079636,12.8324,0.0337127,0.13214,0.00410301,0.00017969,-5.56034e-05,-9.47002e-05,180.348,61.8927,-999,-999,-9.0,-242.803,250,0.0203764,7.0,-9.0,54327.4,0.0678,35,86.5257,2.9792e-06,0.0587,0.3116,0.0225,0.01,1.0,0.018,2007GI,7.0,0.00587,31.7403,32.09383032094787,-0.3535303209478719,-0.1733835590578447,73.00231095824867,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
1994ae,61,0.00588,0.00084,0.0054,1e-05,0.00427,1e-05,12.9292,0.338568,32.1822,0.339643,32.1194,1,0,-0.072951,0.026098,0.43761,0.055223,12.6957,0.0345957,0.14988,0.0047757,-0.000223173,-2.61554e-07,-0.000104241,161.758,17.2752,-999,-999,-9.0,-144.588,250,0.0264098,10.196,0.03,49686.0,0.0596,69,93.1999,0.0277942,0.0575,0.3111,0.0042,0.002,1.0,0.003,1994AE,10.196,0.00588,32.1822,32.097543128371925,0.0846568716280771,0.2648036335181043,59.66218711661139,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.260810621965946,1.0,1.122858328857447,1.122858328857447,0.05032496474166622,0.9763985468325627,0.5417006579266388,0.45829934207336115,0.0,near-capacity/saturated
2015bp,56,0.00592,0.00084,0.00603,2e-05,0.00539,2e-05,13.2155,0.486307,32.4685,0.487055,-9.0,0,0,-0.049813,0.045087,-2.13402,0.11368,13.4632,0.0468862,0.0739108,0.00319175,-0.000442271,-3.97167e-05,-0.000101493,226.375,1.634,-999,-999,-9.0,34.1093,250,0.0450268,8.048,0.039,57112.6,0.1339,23,32.8664,0.0834233,0.1152,0.309,0.0345,0.006,1.0,0.007,2015BP,8.048,0.00592,32.4685,32.11233176226709,0.3561682377329092,0.5363149996229364,52.649820710317876,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.008967055524998402,1.0,0.09469454567705944,0.09469454567705944,-1.0236750352583337,0.082343083197443,0.9999999743321283,2.5667871685275367e-08,0.0,filling/absorbing
2018gv,18,0.00602,0.00085,0.00596,0.00015,0.0051,0.00015,12.6874,0.343274,31.9404,0.344335,32.0504,1,0,-0.067297,0.022548,0.39823,0.082967,12.4685,0.0414596,0.18476,0.00705507,-2.04233e-05,-6.84906e-05,-0.000124499,121.394,-11.4379,-999,-999,-9.0,-18.777,250,0.0498206,10.06,-9.0,58150.6,0.0622,92,52.9938,0.99963,0.0484,0.3075,-0.0045,0.002,1.0,0.003,2018GV,10.06,0.00602,31.9404,32.14887249434505,-0.2084724943450489,-0.0283257324550216,68.28495743440062,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.921827922590341,1.0,0.9601187802913269,0.9601187802913269,-0.01767503525833333,0.8348858959055018,0.7795801735008607,0.22041982649913927,0.0,near-capacity/saturated
2018gv,51,0.00602,0.00085,0.00596,0.00015,0.0051,0.00015,12.8136,0.342645,32.0666,0.343707,32.0504,1,0,-0.111964,0.022278,0.59016,0.040938,12.4682,0.0397344,0.18481,0.00676333,-0.000137873,2.17282e-05,-0.000112498,121.394,-11.4379,-999,-999,-9.0,-18.777,250,0.0498206,10.06,-9.0,58150.4,0.0452,87,275.887,1.67486e-21,0.0486,0.3075,0.0355,0.002,1.0,0.003,2018GV,10.06,0.00602,32.0666,32.14887249434505,-0.0822724943450481,0.0978742675449791,64.42954183219028,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.921827922590341,1.0,0.9601187802913269,0.9601187802913269,-0.01767503525833333,0.8348858959055018,0.7795801735008607,0.22041982649913927,0.0,near-capacity/saturated
2018gv,150,0.00602,0.00085,0.00596,0.00015,0.0051,0.00015,12.6572,0.349206,31.9102,0.350249,32.0504,1,0,-0.112311,0.031402,0.12088,0.053583,12.3829,0.0459817,0.19992,0.00846668,-0.000416767,0.000100383,-0.000208687,121.394,-11.4379,-999,-999,-9.0,-18.777,250,0.0498206,10.06,-9.0,58150.6,0.0963,28,115.071,1.60744e-12,0.0694,0.3075,0.0384,0.004,1.0,0.003,2018GV,10.06,0.00602,31.9102,32.14887249434505,-0.2386724943450495,-0.0585257324550223,69.24127288051439,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.921827922590341,1.0,0.9601187802913269,0.9601187802913269,-0.01767503525833333,0.8348858959055018,0.7795801735008607,0.22041982649913927,0.0,near-capacity/saturated
1981D,50,0.00616,0.00084,0.00551,3e-05,0.00587,3e-05,11.6549,0.524297,30.9079,0.524992,-9.0,0,0,0.1611,0.058794,-1.15194,0.36241,12.2753,0.0598886,0.22074,0.0121759,0.00503332,-0.00203861,-0.000625331,50.6599,-37.2327,-999,-999,-9.0,-191.492,250,0.0179969,11.314,-9.0,44680.5,0.2498,14,9.82603,0.77479,0.1373,0.297,-0.1001,0.006,1.0,0.024,1981D,11.314,0.00616,30.9079,32.19902709065113,-1.291127090651127,-1.1109803287610998,112.42320503503406,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,16.544355708260543,1.0,4.067475678424851,4.067475678424851,0.6093249647416663,3.536935372543349,0.0001443934241822653,0.9998556065758177,0.7171657914501207,overflowing
2006dd,50,0.00616,0.00084,0.00551,3e-05,0.00587,3e-05,11.9327,0.451429,31.1857,0.452235,-9.0,0,0,0.021185,0.025883,-0.285563,0.044371,12.0382,0.0316509,0.27462,0.00800564,-0.000159637,-3.79802e-06,-0.000165348,50.6734,-37.2036,-999,-999,-9.0,-191.492,250,0.0179706,11.01,10.0,53919.5,0.0441,23,1106.22,0.0,0.0596,0.297,-0.0546,0.003,1.0,0.008,2006DD,11.01,0.00616,31.1857,32.19902709065113,-1.0133270906511278,-0.8331803287611006,98.92270017906155,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,8.21580000806522,1.0,2.866321918778436,2.866321918778436,0.4573249647416663,2.4924538424160314,0.0016706442141748434,0.9983293557858252,0.5977885959946203,overflowing
2007af,57,0.00625,0.00084,0.00635,1e-05,0.00552,1e-05,12.8137,0.32481,32.0667,0.32593,31.7708,1,0,-0.019682,0.025871,-0.533099,0.035089,12.8497,0.0365274,0.13006,0.00437545,-0.000183179,1.68008e-05,-8.85975e-05,215.588,-0.3938,-999,-999,-9.0,31.5763,250,0.0336987,10.331,-9.0,54174.5,0.049,47,102.956,4.62159e-06,0.0576,0.2928,-0.0342,0.002,1.0,0.004,2007AF,10.331,0.00625,32.0667,32.23067369290873,-0.1639736929087334,0.0161730689812938,66.8998713698359,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.7204809131669225,1.0,1.3116711449606802,1.3116711449606802,0.11782496474166611,1.140583604313635,0.28479889787507573,0.7152011021249243,0.08815272143624313,near-capacity/saturated
2007af,56,0.00625,0.00084,0.00635,1e-05,0.00552,1e-05,12.7493,0.36055,32.0023,0.36156,31.7708,1,0,0.031581,0.038354,-0.444525,0.044013,12.9062,0.0391511,0.12346,0.00445183,-0.000318319,1.22668e-05,-0.000131488,215.588,-0.3938,-999,-999,-9.0,31.5763,250,0.0336987,10.331,0.041,54174.5,0.0464,155,190.747,0.0268319,0.0935,0.2928,-0.0587,0.003,1.0,0.009,2007AF,10.331,0.00625,32.0023,32.23067369290873,-0.2283736929087325,-0.0482269310187053,68.91365474138581,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.7204809131669225,1.0,1.3116711449606802,1.3116711449606802,0.11782496474166611,1.140583604313635,0.28479889787507573,0.7152011021249243,0.08815272143624313,near-capacity/saturated
2007af,5,0.00625,0.00084,0.00635,1e-05,0.00552,1e-05,12.8469,0.32168,32.0999,0.322811,31.7708,1,0,-0.046439,0.021801,-0.558,0.02594,12.8231,0.0310192,0.13328,0.00380788,-0.000143564,1.34585e-05,-5.91213e-05,215.588,-0.3938,-999,-999,-9.0,31.5763,250,0.0336987,10.331,0.3,54175.0,0.0305,77,124.844,0.000462785,0.0514,0.2928,-0.015,0.002,1.0,0.004,2007AF,10.331,0.00625,32.0999,32.23067369290873,-0.1307736929087326,0.0493730689812945,65.88480770797088,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.7204809131669225,1.0,1.3116711449606802,1.3116711449606802,0.11782496474166611,1.140583604313635,0.28479889787507573,0.7152011021249243,0.08815272143624313,near-capacity/saturated
2007af,64,0.00625,0.00084,0.00635,1e-05,0.00552,1e-05,12.7807,0.33809,32.0337,0.339166,31.7708,1,0,0.014649,0.02559,-0.393072,0.027079,12.8851,0.0361845,0.12587,0.00419504,-0.000155719,1.48801e-05,-8.61122e-05,215.588,-0.3938,-999,-999,-9.0,31.5763,250,0.0336987,10.331,0.216,54174.5,0.032,99,106.532,0.28456,0.0557,0.2928,-0.0512,0.003,1.0,0.008,2007AF,10.331,0.00625,32.0337,32.23067369290873,-0.1969736929087275,-0.0168269310187003,67.92431740545747,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.7204809131669225,1.0,1.3116711449606802,1.3116711449606802,0.11782496474166611,1.140583604313635,0.28479889787507573,0.7152011021249243,0.08815272143624313,near-capacity/saturated
2007le,57,0.0063,0.00084,0.00552,1e-05,0.00672,1e-05,12.8224,0.533308,32.0754,0.533991,-9.0,0,0,0.20908,0.019005,0.20586,0.036952,13.5777,0.0286098,0.0665152,0.00175271,-6.78392e-05,-1.10174e-07,-2.69748e-05,354.702,-6.5226,-999,-999,-9.0,-230.401,250,0.0287575,9.02452,-9.0,54399.3,0.05,65,126.261,8.17485e-06,0.0405,0.2904,0.0868,0.035,1.0,0.052,2007LE,9.02452,0.0063,32.0754,32.24805972059161,-0.1726597205916107,0.0074870412984165,67.16801103860269,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.08495126669822767,1.0,0.29146402949903927,0.29146402949903927,-0.5354150352583332,0.25344698217307765,0.9999328291726136,6.717082738640903e-05,0.0,filling/absorbing
2007le,5,0.0063,0.00084,0.00552,1e-05,0.00672,1e-05,12.8313,0.536656,32.0843,0.537335,-9.0,0,0,0.20677,0.021164,0.23463,0.027155,13.5748,0.0284815,0.0666939,0.00174954,-0.000187885,8.96281e-06,-2.72686e-05,354.702,-6.5226,-999,-999,-9.0,-230.401,250,0.0287575,9.02452,0.02,54399.9,0.0341,66,141.954,1.7483e-07,0.0499,0.2904,0.0863,0.034,1.0,0.052,2007LE,9.02452,0.0063,32.0843,32.24805972059161,-0.1637597205916137,0.0163870412984135,66.89327952221157,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.08495126669822767,1.0,0.29146402949903927,0.29146402949903927,-0.5354150352583332,0.25344698217307765,0.9999328291726136,6.717082738640903e-05,0.0,filling/absorbing
2007le,65,0.0063,0.00084,0.00552,1e-05,0.00672,1e-05,12.7673,0.537482,32.0203,0.538159,-9.0,0,0,0.22565,0.026259,0.27267,0.047652,13.5704,0.0354699,0.0669626,0.0021876,-0.000103738,-1.54264e-06,-4.78787e-05,354.702,-6.5226,-999,-999,-9.0,-230.401,250,0.0287575,9.02452,0.4,54399.4,0.0436,52,57.4876,0.27923,0.0566,0.2904,0.0932,0.04,1.0,0.052,2007LE,9.02452,0.0063,32.0203,32.24805972059161,-0.2277597205916137,-0.0476129587015865,68.8941725250589,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.08495126669822767,1.0,0.29146402949903927,0.29146402949903927,-0.5354150352583332,0.25344698217307765,0.9999328291726136,6.717082738640903e-05,0.0,filling/absorbing
1998dm,57,0.00631,0.00085,0.00567,0.00015,0.00667,0.00015,13.5803,0.562254,32.8333,0.562902,-9.0,0,0,0.22921,0.039831,0.56097,0.053113,14.3994,0.0423926,0.0312046,0.00121839,-0.000480673,6.39733e-06,-3.84833e-05,21.5582,-6.1039,-999,-999,-9.0,-191.494,250,0.0390167,7.05776,-9.0,51061.0,0.04,46,77.1922,0.00269368,0.0955,0.2934,0.1407,0.041,1.0,0.052,1998DM,7.05776,0.00631,32.8333,32.251520442232675,0.5817795577673266,0.7619263196573538,47.454197410586154,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0009170855677387096,1.0,0.030283423132903164,0.030283423132903164,-1.5187950352583337,0.026333411419915798,0.9999999999912189,8.781119162678531e-12,0.0,filling/absorbing
2014bv,56,0.00634,0.00085,0.00548,0.00014,0.00533,0.00014,13.1471,0.481811,32.4001,0.482567,-9.0,0,0,0.057169,0.04916,-2.41089,0.15849,13.6699,0.0524273,0.0610996,0.00295033,-0.000371892,1.29597e-06,-0.000108942,186.129,75.5357,-999,-999,-9.0,-255.967,250,0.0332475,10.4962,0.001,56838.3,0.3791,22,10.8582,0.97671,0.1215,0.292,-0.0621,0.003,1.0,0.013,2014BV,10.4962,0.00634,32.4001,32.261869952008105,0.1382300479918967,0.3183768098819239,58.20824891567772,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.516806685796371,1.0,1.5864447971649733,1.5864447971649733,0.2004249647416664,1.379517214926064,0.0951654497958675,0.9048345502041325,0.2489278747280837,overflowing
2019np,18,0.00648,0.00084,0.0055,0.0,0.00452,0.0,13.2078,0.317328,32.4608,0.318474,32.3302,1,0,-0.02786,0.019016,0.11525,0.04952,13.1265,0.0252112,0.10078,0.00234024,2.93734e-05,-2.48823e-05,-3.76401e-05,157.342,29.5106,-999,-999,-9.0,-289.936,250,0.0172714,10.63,-9.0,58510.5,0.0548,102,64.771,0.9985,0.0411,0.2824,-0.0305,0.002,1.0,0.004,2019NP,10.63,0.00648,32.4608,32.309532073394344,0.1512679266056551,0.3314146884956823,57.85980409241154,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.4249154840777316,1.0,1.8506528686340278,1.8506528686340278,0.2673249647416668,1.6092633640295895,0.03454169553478581,0.9654583044652142,0.3655202669474084,overflowing
2019np,150,0.00648,0.00084,0.0055,0.0,0.00452,0.0,13.1808,0.321157,32.4338,0.32229,32.3302,1,0,-0.025372,0.029598,0.11384,0.074387,13.1161,0.0358983,0.10176,0.00336454,-0.000187854,-1.25753e-06,-8.78652e-05,157.342,29.5106,-999,-999,-9.0,-289.936,250,0.0172714,10.63,-9.0,58510.4,0.0507,66,66.0811,0.47404,0.0645,0.2824,-0.0219,0.003,1.0,0.004,2019NP,10.63,0.00648,32.4338,32.309532073394344,0.1242679266056541,0.3044146884956813,58.583721808430674,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.4249154840777316,1.0,1.8506528686340278,1.8506528686340278,0.2673249647416668,1.6092633640295895,0.03454169553478581,0.9654583044652142,0.3655202669474084,overflowing
1997br,62,0.00665,0.00085,0.00801,0.00015,0.00699,0.00015,12.4791,0.530482,31.7321,0.531169,-9.0,0,0,0.23825,0.034175,0.33528,0.064342,13.3299,0.0759995,0.0835711,0.00584982,0.000189961,-2.71707e-05,-0.000160301,200.177,-22.0367,-999,-999,-9.0,405.572,250,0.0971149,8.92838,5.0,50560.0,0.0431,102,894.431,0.0,0.0639,0.2785,0.1111,0.042,1.0,0.052,1997BR,8.92838,0.00665,31.7321,32.36604859744488,-0.6339485974448813,-0.4538018355548541,83.06541968067702,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.06808161651101972,1.0,0.2609245629784085,0.2609245629784085,-0.5834850352583334,0.2268909243290509,0.9999690467377207,3.095326227931244e-05,0.0,filling/absorbing
2011iv,5,0.00668,0.00085,0.00594,0.00015,0.00625,0.00015,11.9687,0.419839,31.2217,0.420706,-9.0,0,0,-0.056402,0.022414,-1.89667,0.035884,12.1617,0.0228981,0.24509,0.00516896,-0.000123226,7.84706e-06,-9.49236e-05,54.714,-35.5922,-999,-999,-9.0,-219.284,250,0.00980387,7.0,-9.0,55905.3,0.0919,99,301.977,2.15654e-22,0.0535,0.2772,0.0352,0.006,1.0,0.007,2011IV,7.0,0.00668,31.2217,32.375872674786535,-1.1541726747865368,-0.9740259128965096,105.55166274953129,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
1995al,61,0.00673,0.00084,0.00592,6e-05,0.00504,6e-05,13.1063,0.358431,32.3593,0.359446,32.4626,1,0,0.036406,0.026077,1.20311,0.12078,13.0285,0.0306431,0.1103,0.00311311,-7.71042e-05,-2.05853e-05,-6.96242e-05,147.733,33.5526,-999,-999,-9.0,-242.468,250,0.0116153,10.296,0.02,50029.5,0.174,34,117.327,4.27337e-11,0.0604,0.2719,-0.0653,0.003,1.0,0.01,1995AL,10.296,0.00673,32.3593,32.39214899773981,-0.032848997739812,0.1472977641502151,62.97966463570913,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.5872665314529375,1.0,1.259867766544718,1.259867766544718,0.10032496474166608,1.0955371882997549,0.3455373487421717,0.6544626512578283,0.057072933914195954,near-capacity/saturated
1996X,61,0.00676,0.00085,0.00812,0.00015,0.00712,0.00015,12.7203,0.414586,31.9733,0.415464,-9.0,0,0,-0.076722,0.027555,-1.07643,0.037787,12.7358,0.0495976,0.14443,0.00659788,-0.000177121,3.36425e-05,-0.000140125,199.505,-26.8459,-999,-999,-9.0,405.572,250,0.0597085,9.77381,2.3,50191.8,0.0677,105,211.489,3.63331e-09,0.0577,0.274,0.0416,0.005,1.0,0.006,1996X,9.77381,0.00676,31.9733,32.40185714190222,-0.4285571419022211,-0.2484103800121939,75.5687037194487,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.47693572979717264,1.0,0.6906053918393043,0.6906053918393043,-0.160770035258334,0.6005264276863516,0.972605609590639,0.02739439040936099,0.0,filling/absorbing
2017erp,51,0.00677,0.00085,0.00727,0.00015,0.00662,0.00015,12.9421,0.339458,32.1951,0.34053,32.2221,1,0,0.03324,0.023625,0.26056,0.022269,12.9977,0.063433,0.11348,0.00663008,-0.000119712,2.64104e-05,-0.000125899,227.312,-11.3342,-999,-999,-9.0,147.138,250,0.0926627,10.591,-9.0,57935.0,0.0219,164,252.323,1.12596e-05,0.0442,0.2736,-0.0612,0.002,1.0,0.01,2017ERP,10.591,0.00677,32.1951,32.40508366698573,-0.2099836669857353,-0.0298369050957081,68.33249489031222,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.1307605949119366,1.0,1.7693956887184537,1.7693956887184537,0.24782496474166607,1.538604946711699,0.046702341540607706,0.9532976584593923,0.33371193536862964,overflowing
2017erp,150,0.00677,0.00085,0.00727,0.00015,0.00662,0.00015,12.9199,0.370142,32.1729,0.371125,32.2221,1,0,0.071172,0.039678,0.47218,0.19972,13.0751,0.06548,0.10567,0.00637306,-0.00231035,0.000371887,-0.000196343,227.312,-11.3342,-999,-999,-9.0,147.138,250,0.0926627,10.591,-9.0,57934.9,0.3455,18,15.34,0.70076,0.0933,0.2736,-0.0476,0.005,1.0,0.016,2017ERP,10.591,0.00677,32.1729,32.40508366698573,-0.2321836669857333,-0.0520369050957061,69.03467387542142,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.1307605949119366,1.0,1.7693956887184537,1.7693956887184537,0.24782496474166607,1.538604946711699,0.046702341540607706,0.9532976584593923,0.33371193536862964,overflowing
2017erp,18,0.00677,0.00085,0.00727,0.00015,0.00662,0.00015,12.9518,0.3469,32.2048,0.34795,32.2221,1,0,0.058715,0.031136,0.35115,0.079854,13.0604,0.0692627,0.10711,0.00683286,7.02287e-05,-5.06295e-05,-0.000173172,227.312,-11.3342,-999,-999,-9.0,147.138,250,0.0926627,10.591,-9.0,57935.0,0.0649,39,11.6926,0.99999,0.0586,0.2736,-0.0735,0.003,1.0,0.013,2017ERP,10.591,0.00677,32.2048,32.40508366698573,-0.200283666985733,-0.0201369050957058,68.02793335208786,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,3.1307605949119366,1.0,1.7693956887184537,1.7693956887184537,0.24782496474166607,1.538604946711699,0.046702341540607706,0.9532976584593923,0.33371193536862964,overflowing
1992G,50,0.00692,0.00084,0.00611,1e-05,0.00523,1e-05,13.1875,0.438804,32.4405,0.439634,-9.0,0,0,0.020575,0.057706,-0.216055,0.10475,13.2809,0.0779876,0.0874251,0.00627968,-0.00157344,0.000177393,-0.000331886,159.077,37.3212,-999,-999,-9.0,-242.468,250,0.0167767,10.0995,-9.0,48672.4,0.3797,34,127.359,1.02464e-12,0.116,0.2645,-0.0545,0.002,1.0,0.008,1992G,10.0995,0.00692,32.4405,32.452920686813165,-0.0124206868131651,0.1677260750768621,62.389956312034826,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.009601202020268,1.0,1.0047892146862611,1.0047892146862611,0.002074964741666776,0.8737297519010967,0.7200861774270686,0.27991382257293146,0.0,near-capacity/saturated
2005cf,57,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0663,0.324465,32.3193,0.325586,32.3624,1,0,-0.050515,0.023117,-0.060167,0.022551,12.9947,0.0582748,0.1138,0.00610779,-0.000136509,2.5744e-05,-0.000111874,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,-9.0,53534.2,0.0241,108,158.959,0.00103676,0.0444,0.2578,0.0233,0.004,1.0,0.007,2005CF,9.184,0.0071,32.3193,32.508981754241645,-0.1896817542416471,-0.0095349923516198,67.69660589481971,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.12264500322258814,1.0,0.3502071146286614,0.3502071146286614,-0.455675035258334,0.3045279257640534,0.9997571800292068,0.00024281997079321548,0.0,filling/absorbing
2005cf,56,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0797,0.347269,32.3327,0.348317,32.3624,1,0,-0.047291,0.044638,-0.126135,0.13804,13.0265,0.0668053,0.11051,0.00679939,0.00058498,-0.000161785,-0.00020886,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,0.002,53534.0,0.095,16,8.70059,0.92523,0.1057,0.2578,0.0221,0.004,1.0,0.007,2005CF,9.184,0.0071,32.3327,32.508981754241645,-0.1762817542416428,0.0038650076483844,67.28014131872538,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.12264500322258814,1.0,0.3502071146286614,0.3502071146286614,-0.455675035258334,0.3045279257640534,0.9997571800292068,0.00024281997079321548,0.0,filling/absorbing
2005cf,64,0.0071,0.00084,0.00703,6e-05,0.00644,6e-05,13.0691,0.321523,32.3221,0.322655,32.3624,1,0,-0.036954,0.029054,-0.06305,0.048024,13.0342,0.062371,0.10973,0.00630362,-2.78669e-05,4.30258e-06,-0.000144567,230.384,-7.4132,-999,-999,-9.0,-21.2471,250,0.083778,9.184,4.066,53534.2,0.0355,52,42.0418,0.83654,0.0564,0.2578,0.0176,0.004,1.0,0.007,2005CF,9.184,0.0071,32.3221,32.508981754241645,-0.1868817542416465,-0.0067349923516193,67.60937091984886,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.12264500322258814,1.0,0.3502071146286614,0.3502071146286614,-0.455675035258334,0.3045279257640534,0.9997571800292068,0.00024281997079321548,0.0,filling/absorbing
