host_id,is_early,morphology,logMstar,Mstar,Reff_kpc,stellar_age_Gyr,logsSFR,sSFR,metallicity,sigma_v_km_s,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,Dsat,F_fill,G_absorb,G_sat,G_overflow,phi_sat,delta_mu_sat,mu_resid,H0_proxy,well_regime
CAP_HOST_04351,False,late/star-forming,11.528886281559162,337976326738.6078,9.582992270062288,2.097958566918879,-9.796972739396452,1.5959793234903456e-10,8.835346105236905,207.0034466894143,2.8021929041453273,1.5908605475870023,2.053827995931457,2.053827995931457,0.31256406947267484,1.15,1.7859373877664844,0.016963138165324465,0.9830368618346755,0.4326049885963456,0.08159205953227808,-0.1703174512627026,0.03976091030583473,66.17709737933782,overflowing
CAP_HOST_04352,True,early/quiescent,11.103691371224972,126967150007.64209,8.355582307082505,5.714407289763191,-11.747795009645408,1.787331009843571e-12,9.106291027341282,223.0136486266469,3.288530082927116,5.029376273399187,3.9560062855816436,3.9560062855816436,0.5972569729633761,1.15,3.4400054657231687,0.0001753920455795921,0.9998246079544204,0.7091783813955234,0.0829854424602169,-0.17311309429146926,-0.3388664641367253,78.78312243965223,overflowing
CAP_HOST_04353,False,late/star-forming,10.599046828327939,39723437943.785614,2.4443852507037547,2.7893139939944334,-9.340771439796157,4.5627698191384105e-10,8.742015821353284,144.36307288835138,1.7166847841437363,1.0287022569840847,1.2926743291031355,1.2926743291031355,0.11148912434794438,1.15,1.1240646340027267,0.30604843916459346,0.6939515608354065,0.07659243410593489,0.05759797954933875,-0.12160306229911032,-0.16069963587836344,72.57713556619399,near-capacity/saturated
CAP_HOST_04354,True,early/quiescent,10.405334540756716,25429307926.42424,3.4137267092648607,5.99178710274144,-11.615159850976369,2.4257170959047793e-12,8.870051097838935,128.8166606390737,1.6903558571048087,1.759464458331081,1.6775609946745835,1.6775609946745835,0.22467831970184687,1.15,1.4587486910213772,0.06641847407173174,0.9335815259282683,0.29359361596510714,0.07748726665204626,-0.16206073265373838,-0.11319576874109293,71.00665434772112,overflowing
CAP_HOST_04355,True,early/quiescent,11.111606735409616,129302444496.7825,3.793176150309428,6.2613047544667255,-11.305004680052331,4.954448517539306e-12,9.07082733571013,236.53671420507342,8.083222716253056,6.199290860157403,6.885924842598984,6.885924842598984,0.83796227822595,1.15,5.987760732694769,3.6236593252692018e-06,0.9999963763406747,0.8329896402698047,0.08299969923627601,-0.17314168007930814,-0.27678480914345643,76.56263262775646,overflowing
CAP_HOST_04356,True,early/quiescent,10.343396824315414,22049402447.614414,1.830741137419121,5.473812953800518,-11.258006930833094,5.520686288394227e-12,8.8414729635849,151.41368754409478,2.49675435016044,2.2207531011863333,2.2905355962774268,2.2905355962774268,0.35993704535756804,1.15,1.9917700837195016,0.007977140564796037,0.992022859435204,0.4939619298410283,0.08233789733312194,-0.17181432621052706,-0.146686454937758,72.11028093291253,overflowing
CAP_HOST_04357,False,late/star-forming,11.437392731544035,273774334252.152,12.43173072755939,2.4818532870704315,-9.59506598907634,2.5405866456046347e-10,8.413191508390135,153.28562884074154,2.0699183760408326,1.0319509044890944,1.4216907153295275,1.4216907153295275,0.15280512717068537,1.15,1.2362527959387197,0.18473451639262828,0.8152654836073717,0.15580045648213972,0.06766703513941186,-0.14217916913846324,-0.2043001285959434,74.04912349938968,near-capacity/saturated
CAP_HOST_04358,False,late/star-forming,10.278178653056782,18974863179.9287,7.165331096729245,2.4517202991618974,-10.115790191820233,7.659665568953529e-11,8.451384662112813,124.09610937121755,0.24588344601822473,0.6681397432736191,0.3942732362006269,0.3942732362006269,-0.40420270242177714,1.15,0.3428462923483712,0.9994435137289942,0.0005564862710058057,0.0,4.618836049348187e-05,-0.00010029443425233007,-0.03895732967597011,68.620102504832,filling/absorbing
CAP_HOST_04359,True,early/quiescent,11.507751599696872,321922698641.7772,8.91190102491447,4.987540311968336,-11.337047427805203,4.602063132899285e-12,9.041589576004412,209.17015026049205,6.823129943595619,3.861587562845256,4.993140237121342,4.993140237121342,0.6983737638024905,1.15,4.341861075757689,3.437586272236892e-05,0.9999656241372776,0.7696575588423106,0.08299714680339405,-0.17313656230862398,-0.16170877508230935,72.61087187041043,overflowing
CAP_HOST_04360,False,late/star-forming,10.353752373342859,22581478490.680424,1.8772324727153966,2.460858992036773,-9.688358582123586,2.0494693032277696e-10,8.334396286790067,127.55394892740918,1.1210810787652001,0.7085240516324339,0.8669515136889464,0.8669515136889464,-0.06200519078926618,1.15,0.7538708814686491,0.8784399523333664,0.12156004766663361,0.0,0.010089483956330591,-0.021799248452769454,0.15736394274469015,62.68838881778313,near-capacity/saturated
CAP_HOST_04361,False,late/star-forming,11.170525072315307,148089774671.40875,4.574477483247126,0.9846033113126873,-9.493774684369331,3.207933195581263e-10,8.672194329723494,201.6716551800737,1.2071489151183534,0.7086488207872317,0.8996942765684264,0.8996942765684264,-0.045905042289129026,1.15,0.782342849189936,0.8479014126912812,0.15209858730871878,0.0,0.01262418274662366,-0.02724147338174837,-0.061731486861566265,69.34356957255103,near-capacity/saturated
CAP_HOST_04362,True,early/quiescent,10.355955912779105,22696344392.074413,3.0694864459635847,6.272055560686325,-11.415924936337706,3.8377357136459635e-12,8.93373459355455,170.5614654896531,1.7563702326163642,3.228879115853753,2.31650331541394,2.31650331541394,0.3648329261083296,1.15,2.0143507090556,0.007376307897910772,0.9926236921020892,0.4998476885791144,0.0823877664444734,-0.17191437528484452,-0.251998129739218,75.69366303027911,overflowing
CAP_HOST_04363,True,early/quiescent,10.685447147130489,48467112541.7287,4.238308864674857,4.333850654890703,-11.236756233295848,5.797540173254845e-12,8.861500988732438,202.99503281197113,1.8769143913720092,3.160274558498563,2.3691013419111115,2.3691013419111115,0.3745836387267426,1.15,2.0600881234009667,0.006310302785486277,0.9936896972145137,0.511336692055663,0.08247624486880464,-0.17209187230671327,-0.19473594979956854,73.72369376917214,overflowing
CAP_HOST_04364,True,early/quiescent,10.879016699215141,75686199683.74918,5.208915295803506,5.961713661820458,-11.686752201733668,2.057063973757406e-12,9.093858602785957,160.49769477093264,3.2806242854155285,2.7176202042402826,2.9045016544744797,2.9045016544744797,0.46307162819697206,1.15,2.5256536125865043,0.0015230757990274402,0.9984769242009726,0.6031428533588356,0.08287358470868073,-0.1728887989717643,-0.09176462867497084,70.30930779565091,overflowing
CAP_HOST_04365,False,late/star-forming,10.248093898528044,17704917138.02537,3.071322168374371,0.9452484685664351,-9.255443090893424,5.553373826854567e-10,8.671645506310998,117.76298313106544,0.20636235948270237,0.23197630729687552,0.21283157403579497,0.21283157403579497,-0.6719639430483606,1.15,0.18507093394416957,0.9999925635735557,7.436426444343198e-06,0.0,6.172233948804854e-07,-1.3402831587732168e-06,-0.012326406245002712,67.78368540678657,filling/absorbing
CAP_HOST_04366,False,late/star-forming,10.793580939840487,62170010374.539345,4.556693943561367,2.1751473887992363,-9.52509179952656,2.9847516467091447e-10,8.636050860779543,161.75808877757834,1.1239209039850406,1.0071653022634304,1.0349449536513116,1.0349449536513116,0.01491725127966665,1.15,0.8999521336098362,0.6765355792420376,0.3234644207579624,0.0,0.02684754692291088,-0.05752984970569846,0.11293687927029547,63.98416705491684,near-capacity/saturated
CAP_HOST_04367,False,late/star-forming,10.205149038086194,16037956754.369905,6.933686926779942,2.2462672812095774,-9.993485271772945,1.0151137915389766e-10,8.57125853694753,92.58353740954838,0.19677151047241936,0.34072894067357445,0.2518747429865498,0.2518747429865498,-0.598815379669476,1.15,0.21902151564047811,0.99997582330343,2.4176696569947976e-05,0.0,2.0066658153056823e-06,-4.357415081086575e-06,-0.09261227941210057,70.3367589251458,filling/absorbing
CAP_HOST_04368,False,late/star-forming,10.379496504231234,23960534631.027058,8.701599616688062,1.2824166291636274,-9.467988649512568,3.4041708654296273e-10,8.715596940612652,116.65862285467671,0.1337342132289382,0.30884664140873724,0.19769318763424276,0.19769318763424276,-0.7040082959055065,1.15,0.17190711968195024,0.99999556335051,4.436649489997617e-06,0.0,3.682419076698022e-07,-7.99626995225496e-07,-0.026579448407310753,68.23006518884706,filling/absorbing
CAP_HOST_04369,False,late/star-forming,11.268280932875276,185473100872.89374,10.853451042505414,2.1351352669850314,-10.489120974999961,3.242492834342186e-11,8.480334709455866,152.26877702541398,1.3818294798127928,0.8760465117644836,1.0702612664740347,1.0702612664740347,0.029489808280932332,1.15,0.9306619708469868,0.6231673813306708,0.3768326186693292,0.0,0.03127710734955433,-0.066876886178304,-0.2156091358625292,74.43577658584402,near-capacity/saturated
CAP_HOST_04370,False,late/star-forming,10.28345268517904,19206697003.009144,5.560912841764088,2.8141807326183064,-9.797234192901746,1.5950188028585084e-10,8.535527443486682,103.76719001007403,0.36810741054137536,0.5362312864084293,0.432177700118204,0.432177700118204,-0.3643376459800033,1.15,0.37580669575496,0.9989424715156372,0.0010575284843627845,0.0,8.777486420211112e-05,-0.00019059233137822044,-0.10280083532898496,70.66755467731953,filling/absorbing
CAP_HOST_04371,False,late/star-forming,10.636224484854985,43273745326.92893,7.028263579341565,1.7546676982204321,-9.987653882577998,1.0288359175072137e-10,8.774325846309555,119.42299923009938,0.409154473584148,0.442844117978674,0.4140645893690463,0.4140645893690463,-0.38293190859250886,1.15,0.3600561646687359,0.9992161171050181,0.0007838828949818857,0.0,6.506228028349651e-05,-0.00014127635070507622,0.024871059233167923,66.63243505759134,filling/absorbing
CAP_HOST_04372,False,late/star-forming,9.940329739291961,8716251225.849684,3.5270792263033464,2.431611254396026,-9.414338015340018,3.8517845308302067e-10,8.635250092500543,111.15205748888013,0.2275750502858545,0.5316296672568037,0.3383498022819004,0.3383498022819004,-0.47063407296477316,1.15,0.2942172193755656,0.9998091932507652,0.00019080674923482323,0.0,1.583696018649033e-05,-3.438924978591264e-05,0.051575162858552015,65.81802767860087,filling/absorbing
CAP_HOST_04373,False,late/star-forming,10.24064426575534,17403807289.67899,2.6212126352031544,2.606108008160884,-10.732627143379382,1.850856960866255e-11,8.614107278833327,131.27993354488274,0.6553154422766637,0.7948206805177612,0.7020350241982881,0.7020350241982881,-0.15364122058157212,1.15,0.610465238433294,0.9693721089616107,0.030627891038389247,0.0,0.0025421149561863075,-0.0055131279518782755,0.08150209998987662,64.91715469503406,filling/absorbing
CAP_HOST_04374,False,late/star-forming,10.45519058445871,28522696741.79663,2.711652827583149,1.346087530436276,-8.622304404150615,2.3861382130925035e-09,8.86997442456665,136.1456447567096,0.5362234194892387,0.44153065191876456,0.4733172333384854,0.4733172333384854,-0.32484768271232295,1.15,0.4115802029030308,0.9980032977152873,0.00199670228471277,0.0,0.0001657262896311599,-0.00035984024879425375,0.10256404451914576,64.29054208060336,filling/absorbing
CAP_HOST_04375,False,late/star-forming,9.681666316693885,4804700450.229074,5.396032860288383,2.233056589526634,-9.950724707252611,1.120147703271722e-10,8.690222176368641,70.21644070966684,0.07530216075998393,0.1948307053122874,0.11782336437874996,0.11782336437874996,-0.9287685803925475,1.15,0.10245509945978258,0.999999881495456,1.1850454395406043e-07,0.0,9.835877148187016e-09,-2.1358335909847702e-08,-0.022202408151683263,68.09267226022288,filling/absorbing
CAP_HOST_04376,True,early/quiescent,10.443438951332457,27761245795.331142,4.390023368661762,5.632302566660939,-11.666970817329403,2.152926397006859e-12,9.178305534669784,153.65703400164148,1.3488823580664078,2.353265457949739,1.7330915168556982,1.7330915168556982,0.23882149647965678,1.15,1.5070361016136506,0.05360518035208439,0.9463948196479156,0.31841064685035053,0.078550770030777,-0.1642029661323219,-0.04978349062411214,68.9630712875349,overflowing
CAP_HOST_04377,False,late/star-forming,10.805152739127687,63848799964.205986,7.28049163041688,2.18812780484992,-9.424669117853961,3.7612385801344053e-10,8.819667845915601,140.64248632498825,0.7267427288626503,0.765924227092552,0.7257419883797567,0.7257419883797567,-0.1392177497390274,1.15,0.6310799898954407,0.9616633691533998,0.038336630846600245,0.0,0.0031819403602678206,-0.006898526162878587,0.08086069907422064,64.9363324991399,filling/absorbing
CAP_HOST_04378,True,early/quiescent,10.847403875301358,70372645119.37485,2.625244398841738,4.765253687822076,-11.603129664747783,2.4938500416488778e-12,8.965237905465113,223.15612739438325,4.837668879391546,4.199365827263153,4.384387426424575,4.384387426424575,0.6419089236068088,1.15,3.8125108055865873,8.54053987189296e-05,0.9999145946012811,0.7376426573949456,0.08299291135190634,-0.1731280699648915,-0.18339911172671108,73.33979959293995,overflowing
CAP_HOST_04379,False,late/star-forming,11.216414919636067,164594348654.88278,8.436689734730976,1.074108789425668,-9.64417175958386,2.2689673181284342e-10,8.124086196539519,165.36519965495393,0.7936099248773175,0.5197764048790998,0.6247565597885038,0.6247565597885038,-0.20428917519351986,1.15,0.5432665737291338,0.9862257729058562,0.013774227094143785,0.0,0.0011432608488139342,-0.0024811413642813166,-0.14044549187272923,71.90332849946066,filling/absorbing
CAP_HOST_04380,False,late/star-forming,10.696007802183614,49660124290.67161,6.472802692578211,3.1760556304967893,-9.716945394558886,1.918909997108308e-10,8.944643355825736,134.8812915903396,0.9228253422257404,1.0225194650011067,0.9449189253990633,0.9449189253990633,-0.02460545261486012,1.15,0.8216686307817942,0.7981749595717148,0.2018250404282852,0.0,0.01675147835554767,-0.03607406270395125,-0.048953100017985446,68.93670422980043,near-capacity/saturated
CAP_HOST_04381,False,late/star-forming,10.604972534290045,40269156644.60152,7.10845977102826,2.8050326009465296,-9.968914296544511,1.0742013737873303e-10,8.485331971648616,113.53843914933385,0.6017982434483679,0.6398877609939888,0.6036377043334803,0.6036377043334803,-0.21922364120830337,1.15,0.5249023515943307,0.9891405548171176,0.01085944518288245,0.0,0.0009013339501792434,-0.0019563402790039827,0.013257788984766417,66.98974717630544,filling/absorbing
CAP_HOST_04382,False,late/star-forming,9.981551599341465,9584105800.99585,2.7053788325587607,2.3760818882048858,-9.56105840341564,2.747524644346206e-10,8.997946815390401,109.78973967534994,0.3187872136880277,0.5068330954352528,0.39100465607511836,0.39100465607511836,-0.407818071003899,1.15,0.3400040487609725,0.9994749984865586,0.0005250015134414136,0.0,4.357512561563733e-05,-9.462012148859377e-05,-0.055228769709525005,69.13622310888252,filling/absorbing
CAP_HOST_04383,False,late/star-forming,10.060488534353967,11494458969.284376,6.352658835738082,2.9213044593859587,-9.841696798506247,1.4398034222354358e-10,8.597847255368118,89.78663475490957,0.2001823585408069,0.41675446519362297,0.2809648757297467,0.2809648757297467,-0.5513479691703785,1.15,0.24431728324325802,0.9999480414805471,5.19585194529344e-05,0.0,4.312557114593556e-06,-9.36457859603399e-06,0.06555114840546182,65.39577137439348,filling/absorbing
CAP_HOST_04384,True,early/quiescent,12.040313072116643,1097268905036.8295,25.0,6.0945587961342795,-11.039259735471607,9.135667075869684e-12,8.934885121492984,221.02507253620348,10.13051007808998,5.2687234816131125,7.106689788526449,7.106689788526449,0.8516673586292126,1.15,6.179730250892565,2.905441331080283e-06,0.9999970945586689,0.8381782037722572,0.08299975884836952,-0.1731417996047455,-0.23629077444735025,75.14810809928137,overflowing
CAP_HOST_04385,True,early/quiescent,10.207404237999587,16121455098.091526,2.833724428759275,6.9104383406900896,-11.222694994643067,5.988320076059239e-12,8.992539943279214,148.38847243086514,1.488909148653938,2.6926876333058036,1.9477180375946894,1.9477180375946894,0.28952608622847303,1.15,1.693667858777991,0.02440461803559002,0.97559538196441,0.3995701731797797,0.08097441670304603,-0.16907707838739977,-0.18960157151501364,73.54958233328324,overflowing
CAP_HOST_04386,False,late/star-forming,10.505285743595433,32010005118.96053,3.0788107926952786,1.9431785048270744,-9.93076714064846,1.1728240399934622e-10,8.765530083573697,141.53858740154524,0.765123285484426,0.6888782340370364,0.7062133779293839,0.7062133779293839,-0.15106405977507295,1.15,0.6140985895038121,0.9681144863280929,0.03188551367190703,0.0,0.0026464976347682833,-0.00573920554413398,0.04424083493069122,66.04070937007458,filling/absorbing
CAP_HOST_04387,False,late/star-forming,10.71309740154815,51653220172.41808,5.287870304401073,1.583852148253828,-9.977241792018617,1.0538000333508125e-10,8.97890368506094,121.64953411893953,0.5859320081411872,0.4147778818682358,0.4795461464683398,0.4795461464683398,-0.3191695945574396,1.15,0.41699664910290424,0.9978123550780512,0.0021876449219487776,0.0,0.00018157452852174855,-0.0003942482873157626,0.0017485065573818667,67.34575021674905,filling/absorbing
CAP_HOST_04388,True,early/quiescent,10.799302425912257,62994469932.7551,4.867084068997863,6.133241743578693,-11.245071337163536,5.687594987981528e-12,8.921628224534087,199.65124950638275,3.0063506878694004,4.326275771077657,3.5081319375104965,3.5081319375104965,0.5450759184041674,1.15,3.050549510878693,0.00040660885258481105,0.9995933911474152,0.6719168897227626,0.08296625146523547,-0.17307461447104516,-0.30479432237401527,77.5565998572651,overflowing
CAP_HOST_04389,False,late/star-forming,10.168063354441614,14725272975.6438,4.181908116000921,3.252934752730381,-9.560846104331569,2.7488680635732176e-10,8.881185201489314,102.74695822315206,0.4337906617628125,0.6077057575541461,0.49944281984868993,0.49944281984868993,-0.3015142260479574,1.15,0.43429810421625215,0.9970942933597218,0.0029057066402782003,0.0,0.00024117365114309064,-0.0005236387879583281,-0.05489824524927919,69.12570053733218,filling/absorbing
CAP_HOST_04390,False,late/star-forming,9.83238445135183,6798051515.771118,4.628798769817416,1.6965033991025322,-9.972669629267028,1.0649528269489587e-10,8.471377406589562,86.91974798484911,0.09435976767099914,0.2268149634280074,0.14230766140339116,0.14230766140339116,-0.8467717182175505,1.15,0.12374579252468797,0.9999995556625718,4.443374282017315e-07,0.0,3.6880006540743715e-08,-8.00839153270035e-08,-0.03612409029005455,68.53062846961635,filling/absorbing
CAP_HOST_04391,True,early/quiescent,10.187199522824358,15388614590.142017,2.431922889791528,5.686125682316219,-11.898479997194915,1.2633392895515333e-12,9.01712739825169,140.4047126540707,1.3626432069890893,1.983626384514722,1.599263461563039,1.599263461563039,0.20392001501438717,1.15,1.3906638796200341,0.09042401048284632,0.9095759895171537,0.25551715988416307,0.07549480712992376,-0.15804158900437154,-0.2809362408092594,76.7091454538942,overflowing
CAP_HOST_04392,False,late/star-forming,10.337309462531168,21742499188.18647,10.286838848100762,2.4657980036513503,-9.635918019992195,2.3125012704630713e-10,8.656361206242208,93.14684118687993,0.19737902583186012,0.37859407348073115,0.26591106248568613,0.26591106248568613,-0.5752635946859135,1.15,0.2312270108571184,0.9999646609714432,3.5339028556754964e-05,0.0,2.9331393702106624e-06,-6.3692218749167254e-06,-0.006313096156288042,67.59623634561632,filling/absorbing
CAP_HOST_04393,True,early/quiescent,11.151418517752138,141715879943.47507,8.235429567792973,9.492567851761223,-11.235235596114121,5.817875239954229e-12,9.019447810024483,243.48040435843788,6.186313844231383,9.958450985531574,7.635032123235711,7.635032123235711,0.8828108686242229,1.15,6.639158368031054,1.758765906578752e-06,0.9999982412340934,0.849377004956722,0.08299985402242976,-0.1731419904338154,-0.21632063142864877,74.46016989711147,overflowing
CAP_HOST_04394,False,late/star-forming,10.12046415641886,13196663913.239023,3.664328849953258,2.7873388802046515,-9.697864392236328,2.005098018306123e-10,8.781416681381357,113.79111035916995,0.38016791906104497,0.6386846736021216,0.47932488772560905,0.47932488772560905,-0.3193700207864519,1.15,0.41680425019618184,0.9978193954524549,0.0021806045475451156,0.0,0.00018099017744624461,-0.00039297961506567364,-0.11180591328004914,70.96122093140217,filling/absorbing
CAP_HOST_04395,False,late/star-forming,10.067734394711172,11687843686.791803,3.770809432140397,1.9539699420139935,-9.792559110172405,1.6122815708825036e-10,8.769092151544266,101.66247026189654,0.22936844323239927,0.3573709499571768,0.2785001644050341,0.2785001644050341,-0.5551745441161839,1.15,0.2421740560043775,0.9999511491536289,4.885084637109523e-05,0.0,4.054620248800904e-06,-8.804478152120544e-06,0.15368435081913617,62.79470526630884,filling/absorbing
CAP_HOST_04396,False,late/star-forming,10.779660563250367,60208882034.30993,6.88513407442176,1.1879336100584237,-9.392732474894903,4.0482518694618035e-10,8.449576908911391,119.54694321103824,0.3934198874461469,0.30043406421913216,0.33442731376608004,0.33442731376608004,-0.4756982595420451,1.15,0.29080635979659136,0.9998241465383236,0.00017585346167638344,0.0,1.4595837319139827e-05,-3.1694226731148205e-05,0.003300822188576578,67.297624114664,filling/absorbing
CAP_HOST_04397,True,early/quiescent,11.211188119330263,162625303221.54465,7.638586929624609,7.294341512881089,-11.241228096790445,5.738150083678463e-12,8.980145796852932,197.89596320057882,5.881351892825726,5.0552194651636855,5.304049749034079,5.304049749034079,0.7246075888563048,1.15,4.6122171730731125,2.252277917758061e-05,0.9999774772208224,0.7831668979057684,0.08299813060932827,-0.17313853489597436,-0.1945679875506049,73.71799150076477,overflowing
CAP_HOST_04398,False,late/star-forming,10.270216646358884,18630162643.690594,2.632841955798602,3.1775380928065395,-10.127098288582497,7.462798428657077e-11,8.58900347149501,121.98642529253848,0.8515273475066324,0.8367463503386564,0.8210984127774918,0.8210984127774918,-0.08560478738140999,1.15,0.7139986198065147,0.9135774680743891,0.08642253192561086,0.0,0.007173070149825702,-0.01552052532386659,-0.0806531758532387,69.95045306000877,filling/absorbing
CAP_HOST_04399,True,early/quiescent,10.908879638661599,81073633744.42297,4.524564574593026,7.586697414980852,-10.96346585457986,1.0877626571446453e-11,8.77463764672969,205.10061680703555,5.148391792585915,5.6476366440111025,5.245273853844581,5.245273853844581,0.719768167478817,1.15,4.561107698995288,2.4349897363218354e-05,0.9999756501026368,0.7807360012947585,0.08299797895851886,-0.17313823082751628,-0.12219827375805556,71.30164528124106,overflowing
CAP_HOST_04400,True,early/quiescent,9.702717063911043,5043326256.643705,0.6405056253889014,6.827174166464983,-11.181162479813693,6.5892732886166205e-12,8.846427442297436,149.6098015400743,2.0358748435633998,2.7042144382932563,2.282417564156916,2.282417564156916,0.3583951007393974,1.15,1.9847109253538402,0.008176241014051677,0.9918237589859483,0.49209165880157363,0.08232137199583371,-0.17178117151085837,-0.22365757182505375,74.71218037551417,overflowing
CAP_HOST_04401,True,early/quiescent,11.355101840541144,226517542105.35773,5.911908959734638,6.827119086334355,-11.357471065965095,4.390651165358071e-12,8.805688423916388,257.1565417979752,9.906666879342467,7.989372739002422,8.65404443192387,8.65404443192387,0.9372191206396665,1.15,7.5252560277598874,7.317297628928188e-07,0.9999992682702371,0.8671135213160679,0.08299993926642968,-0.1731421613525702,-0.21753302201246344,74.50175459077671,overflowing
CAP_HOST_04402,False,late/star-forming,10.626830145492155,42347730979.35901,8.505992748951465,1.79282667002772,-10.026294176206951,9.412518088031327e-11,8.791386338633687,114.75747411381761,0.3380332490953234,0.41781142993023107,0.3655685846612377,0.3655685846612377,-0.437031132671483,1.15,0.3178857257923806,0.9996720899284637,0.00032791007153632677,0.0,2.7216535937515123e-05,-5.909915263770087e-05,-0.04622761658430556,68.85023387764598,filling/absorbing
CAP_HOST_04403,False,late/star-forming,10.40783159596014,25575939501.227562,5.381577906487125,0.5388776079614712,-9.342091871047199,4.548918217441441e-10,8.7278263081397,100.04122328796238,0.09699025032814884,0.09543950456658487,0.09358950005673283,0.09358950005673283,-1.0287728726637322,1.15,0.08138217396237639,0.9999999763568684,2.3643131548418447e-08,0.0,1.9623799185187313e-09,-4.261253619350423e-09,0.14452219762055188,63.060216436907616,filling/absorbing
CAP_HOST_04404,False,late/star-forming,10.295810486651025,19761071368.58781,1.6994894683782507,1.5506299963649952,-9.787140036166182,1.6325254630366047e-10,8.474159191166537,162.0262983345231,0.6828356205986009,0.7203760286567676,0.6822392631838489,0.6822392631838489,-0.16606329036191228,1.15,0.5932515332033469,0.9747894169106037,0.025210583089396253,0.0,0.002092478396419889,-0.0045390118676259476,-0.031176464394138202,68.37466151787757,filling/absorbing
CAP_HOST_04405,False,late/star-forming,10.088583858439263,12262636605.313839,1.889392378821071,1.1849134092435698,-9.38906801298189,4.082554462050859e-10,8.972463105805979,120.5413652756262,0.29124889866472997,0.3046764437508483,0.28976810717368406,0.28976810717368406,-0.5379494161067002,1.15,0.2519722671075514,0.9999355175990764,6.448240092363443e-05,0.0,5.3520392766616584e-06,-1.1621774523826994e-05,-0.01359556369490612,67.82331442266515,filling/absorbing
CAP_HOST_04406,True,early/quiescent,9.494099196030918,3119602042.6115794,1.0564886784828516,2.5505434151435558,-11.634728038678476,2.318846289609512e-12,9.091596682219059,115.56284060800608,0.28522201740070197,0.6027666129976028,0.40333426357857527,0.40333426357857527,-0.3943348827505442,1.15,0.3507254465900655,0.9993476396916432,0.0006523603083568222,0.0,5.414590559361625e-05,-0.00011757315706097934,-0.04572219251863151,68.83421041103564,filling/absorbing
CAP_HOST_04407,False,late/star-forming,9.959522140219212,9110078940.265123,1.3280165223691653,2.9660208639026013,-10.070525282595947,8.501092023603791e-11,8.85460539185945,126.48346427678638,0.7705642245664369,0.8396953673171964,0.7824638796491202,0.7824638796491202,-0.10653570136124181,1.15,0.6804033736079307,0.9367597702005517,0.06324022979944836,0.0,0.005248939073354214,-0.011368117132235978,0.06180392133005467,65.5087197889579,filling/absorbing
CAP_HOST_04408,True,early/quiescent,11.11242745718803,129547028927.16087,4.500280465076922,4.809839948093957,-11.131515344056396,7.387281625311579e-12,8.974030877331264,230.7348631616831,5.243659466195945,4.531449202223921,4.741707901212555,4.741707901212555,0.6759347970485805,1.15,4.123224261923961,4.9353717238020955e-05,0.999950646282762,0.7574339693421366,0.08299590364146925,-0.1731340696950673,-0.16886896619983777,72.8506933987251,overflowing
CAP_HOST_04409,False,late/star-forming,10.064801918482203,11609189984.379879,5.867717454902891,4.669895691502099,-9.931718839866301,1.170256764366652e-10,8.541718045596822,88.27666597529925,0.3499096207742564,0.6439899298663716,0.4617601803760673,0.4617601803760673,-0.3355835209393471,1.15,0.4015305916313629,0.9983200349071168,0.001679965092883182,0.0,0.0001394371027093041,-0.000302762713708727,-0.08154776650892431,69.97927678036751,filling/absorbing
CAP_HOST_04410,False,late/star-forming,9.392051939851793,2466334283.1353354,4.239796980217157,2.3990442097094538,-9.597607013569307,2.5257652650602277e-10,8.664339775401073,73.33367610641368,0.0528519612874534,0.2283101475705938,0.10685433862661421,0.10685433862661421,-0.9712078394021676,1.15,0.09291681619705584,0.9999999402056409,5.979435916011657e-08,0.0,4.962931810289676e-09,-1.0776869541220355e-08,-0.05246972309572239,69.04843524182525,filling/absorbing
CAP_HOST_04411,False,late/star-forming,10.017401382438834,10408817222.290487,3.434668314240323,1.7337626892958184,-9.419298357227643,3.808041237800378e-10,8.799517430993825,94.26781578095108,0.19898585697345064,0.27264440692696484,0.22657312801855056,0.22657312801855056,-0.6447915995268864,1.15,0.19702011132047875,0.9999884769109956,1.1523089004481134e-05,0.0,9.564163873719342e-07,-2.0768308041364444e-06,0.057013047922140465,65.6534098392002,filling/absorbing
CAP_HOST_04412,True,early/quiescent,10.508912404917321,32278430158.30553,1.4470000418149622,5.4534790185309605,-11.745633561934762,1.7962485810275701e-12,8.907795610803182,234.3989199724707,4.607162028487534,5.302307501018578,4.807819974571344,4.807819974571344,0.6819481974485053,1.15,4.180713021366386,4.4794845780904424e-05,0.9999552051542191,0.7607722715149704,0.08299628202780018,-0.17313482838245658,-0.2922779358264467,77.11084880706166,overflowing
CAP_HOST_04413,False,late/star-forming,10.154772726579958,14281463905.087944,4.48016189665585,1.6461240303862152,-9.863920651768286,1.36797874076438e-10,8.882208992311927,88.93325922103186,0.19872730896999394,0.23039392498983088,0.20814370780299107,0.20814370780299107,-0.681636713327499,1.15,0.1809945285243401,0.9999936370961471,6.362903852907156e-06,0.0,5.281210197912939e-07,-1.146799920567446e-06,-0.09442129817343181,70.39537976310106,filling/absorbing
